Address A,Port A,Address B,Port B,Packets,Bytes,Packets A -> B,Bytes A -> B,Packets B -> A,Bytes B -> A,Rel Start,Duration,Bits/s A -> B,Bits/s B -> A
10.12.0.62,65298,143.166.135.105,80,3,194,3,194,0,0,44.718989,8.990599,172.6247606,0
10.12.0.62,65304,23.0.40.234,80,3,194,3,194,0,0,68.917231,8.997884,172.4849976,0
10.12.0.62,65308,143.166.135.105,80,3,194,3,194,0,0,78.202082,9.000634,172.4322975,0
10.12.0.62,65314,172.217.22.68,80,3,194,3,194,0,0,89.921857,9.007763,172.2958297,0
10.12.0.62,65318,143.166.135.105,80,3,194,3,194,0,0,110.727872,9.003018,172.3866375,0
10.12.0.62,65324,23.0.40.234,80,3,194,3,194,0,0,119.07525,9.004284,172.3623999,0
10.12.0.62,65328,172.217.22.68,80,3,194,3,194,0,0,140.077204,8.997622,172.4900201,0
10.12.0.62,65330,143.166.135.105,80,3,194,3,194,0,0,143.730975,8.994159,172.5564336,0
10.12.0.62,65339,23.0.40.234,80,3,194,3,194,0,0,169.223553,9.006254,172.3246979,0
10.12.0.62,65340,143.166.135.105,80,3,194,3,194,0,0,176.737742,9.003378,172.3797446,0
10.12.0.62,65346,172.217.22.68,80,3,194,3,194,0,0,190.234291,8.998863,172.4662327,0
10.12.0.62,65350,143.166.135.105,80,3,194,3,194,0,0,209.745053,9.005284,172.3432598,0
10.12.0.62,65356,23.0.40.234,80,3,194,3,194,0,0,219.388225,8.999895,172.4464563,0
10.12.0.62,65360,172.217.22.68,80,3,194,3,194,0,0,240.387791,8.997673,172.4890424,0
10.12.0.62,65361,143.166.135.105,80,3,194,3,194,0,0,242.784144,9.007372,172.3033089,0
10.12.0.62,65370,23.0.40.234,80,3,194,3,194,0,0,269.536488,8.999826,172.4477784,0
10.12.0.62,65371,143.166.135.105,80,3,194,3,194,0,0,275.78623,9.000519,172.4345007,0
10.12.0.62,65377,172.217.22.68,80,3,194,3,194,0,0,290.548213,9.003566,172.3761452,0
10.12.0.62,65381,143.166.135.105,80,3,194,3,194,0,0,308.794381,8.998445,172.4742442,0
10.12.0.62,65387,23.0.40.234,80,3,194,3,194,0,0,319.69533,8.997397,172.4943336,0
10.12.0.62,65391,172.217.22.68,80,3,194,3,194,0,0,340.690801,8.996205,172.5171892,0
10.12.0.62,65392,143.166.135.105,80,3,194,3,194,0,0,341.815237,8.993788,172.5635516,0
10.12.0.62,65401,23.0.40.234,80,3,194,3,194,0,0,369.837612,9.009356,172.265365,0
10.12.0.62,65402,143.166.135.105,80,3,194,3,194,0,0,374.817001,9.000079,172.4429308,0
10.12.0.62,65411,172.217.22.68,80,3,194,3,194,0,0,390.846665,8.996567,172.5102475,0
10.12.0.62,65412,143.166.135.105,80,3,194,3,194,0,0,407.843448,8.996012,172.5208904,0
10.12.0.62,65421,23.0.40.234,80,3,194,3,194,0,0,420.374934,8.999377,172.4563823,0
10.12.0.62,65422,143.166.135.105,80,3,194,3,194,0,0,440.845521,9.002141,172.4034316,0
10.12.0.62,65423,172.217.22.68,80,3,194,3,194,0,0,441.378066,8.9966,172.5096147,0
10.12.0.62,65434,23.0.40.234,80,3,194,3,194,0,0,470.521189,9.002233,172.4016697,0
10.12.0.62,65435,143.166.135.105,80,3,194,3,194,0,0,473.849119,8.998605,172.4711775,0
10.12.0.62,65444,172.217.22.68,80,3,194,3,194,0,0,491.533473,8.999387,172.4561906,0
10.12.0.62,65448,143.166.135.105,80,3,194,3,194,0,0,506.867365,9.000568,172.433562,0
10.12.0.62,65454,23.0.40.234,80,3,194,3,194,0,0,520.668437,8.995287,172.5347952,0
10.12.0.62,65458,143.166.135.105,80,3,194,3,194,0,0,539.876052,9.003973,172.3683534,0
10.12.0.62,65459,172.217.22.68,80,3,194,3,194,0,0,541.666391,9.001848,172.4090431,0
10.12.0.62,65468,23.0.40.234,80,3,194,3,194,0,0,571.365461,9.004722,172.354016,0
10.12.0.62,65469,143.166.135.105,80,3,194,3,194,0,0,572.878024,9.002172,172.4028379,0
10.12.0.62,65475,172.217.22.68,80,3,194,3,194,0,0,592.373849,9.003576,172.3759537,0
10.12.0.62,65479,143.166.147.101,80,3,194,3,194,0,0,605.904931,9.006515,172.3197041,0
10.12.0.62,65485,23.0.40.234,80,3,194,3,194,0,0,621.527938,8.997372,172.4948129,0
10.12.0.62,65489,143.166.147.101,80,3,194,3,194,0,0,638.905955,9.000557,172.4337727,0
10.12.0.62,65490,172.217.22.68,80,3,194,3,194,0,0,642.534384,9.006489,172.3202016,0
10.12.0.62,65499,23.0.40.234,80,3,194,3,194,0,0,671.687346,9.001279,172.4199417,0
10.12.0.62,65500,143.166.147.101,80,3,194,3,194,0,0,671.909534,9.001162,172.4221828,0
10.12.0.62,65512,172.217.22.68,80,3,194,3,194,0,0,692.694458,8.992704,172.5843528,0
10.12.0.62,65513,143.166.147.101,80,3,194,3,194,0,0,705.302114,8.997831,172.4860136,0
10.12.0.62,65520,23.0.40.234,80,3,194,3,194,0,0,722.224002,8.999976,172.4449043,0
10.12.0.62,65524,143.166.147.101,80,3,194,3,194,0,0,737.935484,8.997469,172.4929533,0
10.12.0.62,65526,172.217.22.68,80,3,194,3,194,0,0,743.22884,9.007454,172.3017403,0
10.12.0.62,49155,143.166.147.101,80,3,194,3,194,0,0,770.940714,9.002409,172.3982992,0
10.12.0.62,49156,23.0.40.234,80,3,194,3,194,0,0,772.393088,8.995114,172.5381135,0
10.12.0.62,49169,172.217.22.68,80,3,194,3,194,0,0,793.398598,9.008962,172.2728989,0
10.12.0.62,49170,143.166.147.101,80,3,194,3,194,0,0,803.942771,9.003502,172.3773705,0
10.12.0.62,49194,23.0.40.234,80,3,194,3,194,0,0,822.531209,8.999284,172.4581644,0
10.12.0.62,49195,143.166.147.101,80,3,194,3,194,0,0,836.96914,9.009263,172.2671433,0
10.12.0.62,49196,172.217.22.68,80,3,194,3,194,0,0,843.54033,9.001679,172.41228,0
10.12.0.62,49209,143.166.147.101,80,3,194,3,194,0,0,869.969074,8.991533,172.6068291,0
10.12.0.62,49210,23.0.40.234,80,3,194,3,194,0,0,872.677775,9.000036,172.4437547,0
10.12.0.62,49221,172.217.22.68,80,3,194,3,194,0,0,893.67657,9.001616,172.4134866,0
10.12.0.63,3064,95.101.113.32,80,3,186,3,186,0,0,207.095111,8.934497,166.5454698,0
10.12.0.63,3065,95.101.113.42,80,3,186,3,186,0,0,228.062365,9.186546,161.9760027,0
10.12.0.63,3066,95.101.113.24,80,3,186,3,186,0,0,249.280968,9.077853,163.9154104,0
10.12.0.63,3067,95.101.113.41,80,3,186,3,186,0,0,270.281588,9.296377,160.0623555,0
10.12.0.63,3068,95.101.113.34,80,3,186,3,186,0,0,291.719473,9.077724,163.9177397,0
10.12.0.63,3069,95.101.113.33,80,3,186,3,186,0,0,312.829186,9.079321,163.8889076,0
10.12.0.63,3070,95.101.113.26,80,3,186,3,186,0,0,334.048397,8.968564,165.9128485,0
10.12.0.63,3071,95.101.113.40,80,3,186,3,186,0,0,355.048967,9.187236,161.9638377,0
10.12.0.63,3072,95.101.113.27,80,3,186,3,186,0,0,376.377596,9.296694,160.0568976,0
10.12.0.63,3074,10.238.200.37,80,3,186,3,186,0,0,619.331384,9.05162,164.3904627,0
10.12.0.63,3074,10.238.200.37,80,3,186,3,186,0,0,640.415705,9.077099,163.9290262,0
10.12.0.65,3867,95.101.113.48,80,3,186,3,186,0,0,258.767633,8.870422,167.7485017,0
10.12.0.65,3868,95.101.113.49,80,3,186,3,186,0,0,279.670201,9.187382,161.9612638,0
10.12.0.65,3869,95.101.113.8,80,3,186,3,186,0,0,300.891879,9.296107,160.0670044,0
10.12.0.65,3870,95.101.113.10,80,3,186,3,186,0,0,322.328791,9.077415,163.9233196,0
10.12.0.65,3871,95.101.113.41,80,3,186,3,186,0,0,343.438787,9.187019,161.9676633,0
10.12.0.65,3872,95.101.113.9,80,3,186,3,186,0,0,364.673843,8.952831,166.2044106,0
10.12.0.65,3873,95.101.113.42,80,3,186,3,186,0,0,385.659015,8.968441,165.9151239,0
10.12.0.65,3874,95.101.113.40,80,3,186,3,186,0,0,406.659728,9.18743,161.9604177,0
10.12.0.65,3875,95.101.113.43,80,3,186,3,186,0,0,427.990738,9.294693,160.0913554,0
10.12.0.65,3877,10.238.200.37,80,3,186,3,186,0,0,562.531784,9.290165,160.1693834,0
10.12.0.65,3877,10.238.200.37,80,3,186,3,186,0,0,583.964534,9.186283,161.98064,0
10.12.0.71,62286,172.217.22.68,80,1,62,1,62,0,0,2.226666,0,0,0
10.12.0.71,62290,23.0.40.234,80,3,194,3,194,0,0,19.25564,9.003846,172.3707847,0
10.12.0.71,62291,172.217.22.68,80,3,194,3,194,0,0,40.255593,9.001099,172.4233896,0
10.12.0.71,62295,23.0.40.234,80,3,194,3,194,0,0,66.823352,9.007218,172.3062548,0
10.12.0.71,62299,172.217.22.68,80,3,194,3,194,0,0,87.830824,8.999024,172.4631471,0
10.12.0.71,62303,23.0.40.234,80,3,194,3,194,0,0,113.858314,9.003356,172.3801658,0
10.12.0.71,62304,172.217.22.68,80,3,194,3,194,0,0,134.86101,8.995981,172.5214849,0
10.12.0.71,62308,23.0.40.234,80,3,194,3,194,0,0,160.888778,9.00091,172.4270102,0
10.12.0.71,62312,172.217.22.68,80,3,194,3,194,0,0,181.89509,9.004986,172.3489631,0
10.12.0.71,62316,23.0.40.234,80,3,194,3,194,0,0,208.306195,9.001587,172.4140421,0
10.12.0.71,62317,172.217.22.68,80,3,194,3,194,0,0,229.316282,9.002764,172.3915011,0
10.12.0.71,62321,23.0.40.234,80,3,194,3,194,0,0,255.330029,8.999873,172.4468779,0
10.12.0.71,62325,172.217.22.68,80,3,194,3,194,0,0,276.33733,9.000984,172.4255926,0
10.12.0.71,62329,23.0.40.234,80,3,194,3,194,0,0,302.373929,9.00111,172.4231789,0
10.12.0.71,62330,172.217.22.68,80,3,194,3,194,0,0,323.370355,9.006962,172.3111522,0
10.12.0.71,62334,23.0.40.234,80,3,194,3,194,0,0,349.980039,9.007083,172.3088374,0
10.12.0.71,62340,172.217.22.68,80,3,194,3,194,0,0,370.98657,9.000965,172.4259566,0
10.12.0.71,62344,23.0.40.234,80,3,194,3,194,0,0,397.014773,9.004469,172.3588587,0
10.12.0.71,62345,172.217.22.68,80,3,194,3,194,0,0,418.015575,9.001856,172.4088899,0
10.12.0.71,62349,23.0.40.234,80,3,194,3,194,0,0,444.037673,8.995634,172.5281398,0
10.12.0.71,62353,172.217.22.68,80,3,194,3,194,0,0,465.038588,9.00006,172.4432948,0
10.12.0.71,62357,23.0.40.234,80,3,194,3,194,0,0,491.566433,9.000863,172.4279105,0
10.12.0.71,62361,172.217.22.68,80,3,194,3,194,0,0,512.568083,8.99763,172.4898668,0
10.12.0.71,62362,23.0.40.234,80,3,194,3,194,0,0,538.595959,9.000393,172.4369147,0
10.12.0.71,62366,172.217.22.68,80,3,194,3,194,0,0,559.600938,9.000927,172.4266845,0
10.12.0.71,62370,23.0.40.234,80,3,194,3,194,0,0,585.634935,9.002548,172.3956373,0
10.12.0.71,62374,172.217.22.68,80,3,194,3,194,0,0,606.646907,9.003984,172.3681428,0
10.12.0.71,62375,23.0.40.234,80,3,194,3,194,0,0,632.678425,9.000041,172.4436589,0
10.12.0.71,62379,172.217.22.68,80,3,194,3,194,0,0,653.686896,9.003074,172.3855652,0
10.12.0.71,62383,23.0.40.234,80,3,194,3,194,0,0,679.720529,9.003149,172.3841292,0
10.12.0.71,62384,40.77.226.249,443,3,194,3,194,0,0,682.808056,9.006867,172.3129696,0
10.12.0.71,62385,40.77.226.250,443,3,194,3,194,0,0,682.808059,9.006866,172.3129888,0
10.12.0.71,62389,172.217.22.68,80,3,194,3,194,0,0,700.728038,9.000994,172.425401,0
10.12.0.71,62390,40.77.226.249,443,3,194,3,194,0,0,706.389869,9.003574,172.375992,0
10.12.0.71,62391,23.0.40.234,80,3,194,3,194,0,0,726.763951,9.001749,172.4109393,0
10.12.0.71,62395,172.217.22.68,80,3,194,3,194,0,0,747.765313,8.99578,172.5253397,0
10.12.0.71,62399,23.0.40.234,80,3,194,3,194,0,0,773.803348,8.997343,172.4953689,0
10.12.0.71,62403,172.217.22.68,80,3,194,3,194,0,0,794.813521,8.997618,172.4900968,0
10.12.0.71,62407,23.0.40.234,80,3,194,3,194,0,0,820.849612,8.994251,172.5546685,0
10.12.0.71,62408,172.217.22.68,80,3,194,3,194,0,0,841.846373,8.995807,172.5248218,0
10.12.0.71,62412,23.0.40.234,80,3,194,3,194,0,0,867.860202,8.993747,172.5643383,0
10.12.0.71,62416,172.217.22.68,80,3,194,3,194,0,0,888.860294,8.998064,172.4815471,0
10.12.0.122,64131,191.238.240.12,443,3,194,3,194,0,0,338.408317,8.999677,172.4506335,0
10.12.0.141,51592,10.11.1.149,1433,317,"57,111",166,30981,151,26130,0.062121,900.169992,275.3346615,232.2228044
10.12.0.141,50470,23.0.40.234,80,3,194,3,194,0,0,140.341122,8.998765,172.4681109,0
10.12.0.141,50527,23.0.40.234,80,3,194,3,194,0,0,461.35179,9.00679,172.3144428,0
10.12.0.141,50587,23.0.40.234,80,3,194,3,194,0,0,782.375656,9.005562,172.3379396,0
10.12.0.162,54611,23.32.124.29,443,3,194,3,194,0,0,728.239484,9.003313,172.3809891,0
10.12.0.163,4176,10.238.101.79,443,3,186,3,186,0,0,457.64479,8.972186,165.8458708,0
10.12.0.163,4186,10.238.101.79,80,3,186,3,186,0,0,501.324191,9.043071,164.5458716,0
10.12.0.163,4219,10.238.101.79,443,3,186,3,186,0,0,685.213533,9.232844,161.1637758,0
10.12.0.163,4223,10.238.101.79,443,3,186,3,186,0,0,708.890696,9.071454,164.0310363,0
10.12.0.163,4227,10.238.101.79,443,3,186,3,186,0,0,733.601447,8.970265,165.881387,0
10.12.0.163,4228,10.238.101.79,443,3,186,3,186,0,0,756.980967,9.106535,163.3991414,0
10.12.0.163,4232,10.238.101.79,443,3,186,3,186,0,0,780.565218,9.147356,162.6699562,0
10.12.0.163,4236,10.238.101.79,443,3,186,3,186,0,0,807.636325,8.982689,165.6519557,0
10.12.0.184,1392,10.1.1.12,443,3,186,3,186,0,0,4.680529,9.077642,163.9192204,0
10.12.0.184,1393,10.114.1.100,443,3,186,3,186,0,0,25.899434,9.077547,163.9209359,0
10.12.0.184,1394,10.134.1.11,443,3,186,3,186,0,0,47.008816,9.077596,163.9200511,0
10.12.0.184,1395,10.112.1.11,443,3,186,3,186,0,0,68.008857,9.296387,160.0621833,0
10.12.0.184,1396,10.120.1.1,443,3,186,3,186,0,0,89.446435,9.077517,163.9214776,0
10.12.0.184,1397,10.115.1.6,443,3,186,3,186,0,0,110.555912,9.077518,163.9214596,0
10.12.0.184,1398,10.82.1.30,443,3,186,3,186,0,0,131.774958,9.077177,163.9276176,0
10.12.0.184,1399,10.11.1.12,443,3,186,3,186,0,0,152.993581,9.296078,160.0675037,0
10.12.0.184,1400,10.80.1.65,443,3,186,3,186,0,0,174.321334,9.077851,163.9154465,0
10.12.0.184,1401,10.121.1.5,443,3,186,3,186,0,0,195.430836,9.29646,160.0609264,0
10.12.0.184,1402,10.86.1.12,443,3,186,3,186,0,0,216.868438,8.968261,165.918454,0
10.12.0.184,1403,10.119.1.3,443,3,186,3,186,0,0,237.868666,8.968011,165.9230793,0
10.12.0.184,1404,10.130.1.3,443,3,186,3,186,0,0,258.868321,8.968328,165.9172144,0
10.12.0.184,1405,10.136.1.1,443,3,186,3,186,0,0,279.869192,9.076987,163.9310489,0
10.12.0.184,1406,10.238.101.79,443,3,186,3,186,0,0,301.087399,8.968131,165.9208591,0
10.12.0.184,1407,10.95.1.18,443,3,186,3,186,0,0,367.142706,8.97541,165.7862983,0
10.12.0.184,1408,10.116.1.1,443,3,186,3,186,0,0,390.402608,9.012351,165.1067518,0
10.12.0.184,1409,10.113.10.1,443,3,186,3,186,0,0,413.699654,9.012263,165.108364,0
10.12.0.184,1410,10.33.10.8,443,3,186,3,186,0,0,436.996337,9.231237,161.1918316,0
10.12.0.184,1411,10.1.1.12,443,3,186,3,186,0,0,460.621147,8.903396,167.12724,0
10.12.0.184,1412,10.114.1.100,443,3,186,3,186,0,0,483.810169,9.011255,165.1268331,0
10.12.0.184,1413,10.134.1.11,443,3,186,3,186,0,0,507.107478,9.120167,163.1549071,0
10.12.0.184,1414,10.112.1.11,443,3,186,3,186,0,0,530.621638,9.013042,165.0940936,0
10.12.0.184,1415,10.95.32.32,443,3,186,3,186,0,0,554.027618,8.903227,167.1304124,0
10.12.0.184,1416,10.120.1.1,443,3,186,3,186,0,0,577.215033,8.90349,167.1254755,0
10.12.0.184,1417,10.115.1.6,443,3,186,3,186,0,0,600.402969,9.012367,165.1064587,0
10.12.0.184,1418,10.82.1.30,443,3,186,3,186,0,0,623.700026,9.012228,165.1090052,0
10.12.0.184,1419,10.11.1.12,443,3,186,3,186,0,0,646.996557,9.231428,161.1884965,0
10.12.0.184,1420,10.80.1.65,443,3,186,3,186,0,0,670.621628,8.903129,167.132252,0
10.12.0.184,1421,10.121.1.5,443,3,186,3,186,0,0,693.91829,9.122168,163.1191182,0
10.12.0.184,1422,10.86.1.12,443,3,186,3,186,0,0,717.324815,8.903227,167.1304124,0
10.12.0.184,1423,10.119.1.3,443,3,186,3,186,0,0,740.512207,9.012614,165.1019338,0
10.12.0.184,1424,10.130.1.3,443,3,186,3,186,0,0,763.809176,9.012654,165.101201,0
10.12.0.184,1425,10.136.1.1,443,3,186,3,186,0,0,787.215346,8.903276,167.1294926,0
10.12.0.184,1426,10.238.101.79,443,3,186,3,186,0,0,810.40329,9.012284,165.1079793,0
10.12.0.184,1427,10.95.32.32,443,3,186,3,186,0,0,834.357969,9.010767,165.1357759,0
10.12.0.184,1428,10.95.1.18,443,3,186,3,186,0,0,855.401368,9.076762,163.9351125,0
10.12.0.184,1429,10.116.1.1,443,3,186,3,186,0,0,876.50992,9.296419,160.0616323,0
10.12.0.184,1430,10.113.10.1,443,2,124,2,124,0,0,897.947505,3.061915,323.9802542,0
10.12.0.190,4381,10.95.32.32,443,3,186,3,186,0,0,113.749146,9.074378,163.9781812,0
10.12.0.190,4382,10.80.1.65,443,3,186,3,186,0,0,134.855303,9.296697,160.056846,0
10.12.0.201,58137,172.217.22.68,80,1,62,1,62,0,0,4.27654,0,0,0
10.12.0.201,58141,23.0.40.234,80,3,194,3,194,0,0,21.306025,9.002541,172.3957714,0
10.12.0.201,58145,172.217.22.68,80,3,194,3,194,0,0,42.312409,9.005907,172.3313376,0
10.12.0.201,58151,23.0.40.234,80,3,194,3,194,0,0,68.343446,9.002822,172.3903905,0
10.12.0.201,58152,172.217.22.68,80,3,194,3,194,0,0,89.353989,9.000789,172.4293281,0
10.12.0.201,58158,23.0.40.234,80,3,194,3,194,0,0,115.902825,8.998119,172.4804929,0
10.12.0.201,58162,172.217.22.68,80,3,194,3,194,0,0,136.907446,9.008023,172.2908567,0
10.12.0.201,58166,23.0.40.234,80,3,194,3,194,0,0,162.952163,9.006307,172.3236838,0
10.12.0.201,58167,172.217.22.68,80,3,194,3,194,0,0,183.959072,9.000026,172.4439463,0
10.12.0.201,58171,23.0.40.234,80,3,194,3,194,0,0,209.997093,9.000061,172.4432757,0
10.12.0.201,58175,172.217.22.68,80,3,194,3,194,0,0,231.001762,8.996913,172.5036132,0
10.12.0.201,58179,23.0.40.234,80,3,194,3,194,0,0,257.545023,8.999902,172.4463222,0
10.12.0.201,58180,172.217.22.68,80,3,194,3,194,0,0,278.55079,9.000542,172.4340601,0
10.12.0.201,58184,23.0.40.234,80,3,194,3,194,0,0,304.588681,8.994741,172.5452684,0
10.12.0.201,58188,172.217.22.68,80,3,194,3,194,0,0,325.585182,9.005869,172.3320648,0
10.12.0.201,58192,23.0.40.234,80,3,194,3,194,0,0,351.627894,9.002139,172.4034699,0
10.12.0.201,58195,172.217.22.68,80,3,194,3,194,0,0,372.6358,9.001871,172.4086026,0
10.12.0.201,58199,23.0.40.234,80,3,194,3,194,0,0,398.676403,8.998171,172.4794961,0
10.12.0.201,58203,172.217.22.68,80,3,194,3,194,0,0,419.677517,8.992801,172.5824913,0
10.12.0.201,58207,23.0.40.234,80,3,194,3,194,0,0,445.683394,9.006953,172.3113244,0
10.12.0.201,58208,172.217.22.68,80,3,194,3,194,0,0,466.685957,9.000935,172.4265312,0
10.12.0.201,58212,23.0.40.234,80,3,194,3,194,0,0,492.705221,8.999691,172.4503652,0
10.12.0.201,58216,172.217.22.68,80,3,194,3,194,0,0,513.714695,8.998767,172.4680726,0
10.12.0.201,58217,23.32.124.29,443,3,194,3,194,0,0,523.438367,9.00703,172.3098513,0
10.12.0.201,58221,23.0.40.234,80,3,194,3,194,0,0,540.113726,8.998807,172.4673059,0
10.12.0.201,58225,172.217.22.68,80,3,194,3,194,0,0,561.119374,9.009794,172.2569906,0
10.12.0.201,58226,23.0.40.234,80,3,194,3,194,0,0,587.154163,8.998967,172.4642395,0
10.12.0.201,58230,172.217.22.68,80,3,194,3,194,0,0,608.156882,8.998871,172.4660794,0
10.12.0.201,58234,23.0.40.234,80,3,194,3,194,0,0,634.172487,9.001251,172.420478,0
10.12.0.201,58238,172.217.22.68,80,3,194,3,194,0,0,655.1776,9.00675,172.315208,0
10.12.0.201,58241,23.0.40.234,80,3,194,3,194,0,0,681.587802,8.995473,172.5312277,0
10.12.0.201,58245,172.217.22.68,80,3,194,3,194,0,0,702.589905,9.008059,172.2901682,0
10.12.0.201,58249,23.0.40.234,80,3,194,3,194,0,0,728.641235,8.998683,172.4696825,0
10.12.0.201,58253,172.217.22.68,80,3,194,3,194,0,0,749.637598,9.000015,172.444157,0
10.12.0.201,58254,23.0.40.234,80,3,194,3,194,0,0,775.674502,9.000076,172.4429883,0
10.12.0.201,58258,172.217.22.68,80,3,194,3,194,0,0,796.678433,9.007696,172.2971113,0
10.12.0.201,58262,23.0.40.234,80,3,194,3,194,0,0,822.722747,9.001432,172.417011,0
10.12.0.201,58266,172.217.22.68,80,3,194,3,194,0,0,843.729954,8.990846,172.6200182,0
10.12.0.201,58270,23.0.40.234,80,3,194,3,194,0,0,870.134516,9.000375,172.4372596,0
10.12.0.201,58271,172.217.22.68,80,3,194,3,194,0,0,891.141182,8.994125,172.5570859,0
10.12.0.202,53601,172.217.22.68,80,2,128,2,128,0,0,2.491927,5.997267,170.7444408,0
10.12.0.202,53605,23.0.40.234,80,3,194,3,194,0,0,25.530123,8.99907,172.4622655,0
10.12.0.202,53609,172.217.22.68,80,3,194,3,194,0,0,46.533068,8.998646,172.4703917,0
10.12.0.202,53613,23.0.40.234,80,3,194,3,194,0,0,72.573747,8.997832,172.4859944,0
10.12.0.202,53614,172.217.22.68,80,3,194,3,194,0,0,93.572352,8.998806,172.4673251,0
10.12.0.202,53618,23.0.40.234,80,3,194,3,194,0,0,119.614573,8.999472,172.4545618,0
10.12.0.202,53622,172.217.22.68,80,3,194,3,194,0,0,140.622661,9.005878,172.3318926,0
10.12.0.202,53626,23.0.40.234,80,3,194,3,194,0,0,166.664726,9.000794,172.4292324,0
10.12.0.202,53627,172.217.22.68,80,3,194,3,194,0,0,187.673378,8.995711,172.526663,0
10.12.0.202,53631,23.0.40.234,80,3,194,3,194,0,0,213.712957,8.999978,172.444866,0
10.12.0.202,53635,172.217.22.68,80,3,194,3,194,0,0,234.715686,8.999752,172.4491964,0
10.12.0.202,53639,23.0.40.234,80,3,194,3,194,0,0,260.754442,8.999885,172.4466479,0
10.12.0.202,53640,172.217.22.68,80,3,194,3,194,0,0,281.757962,9.00296,172.387748,0
10.12.0.202,53644,23.0.40.234,80,3,194,3,194,0,0,307.772586,8.993343,172.5720903,0
10.12.0.202,53650,172.217.22.68,80,3,194,3,194,0,0,328.771676,9.000652,172.4319527,0
10.12.0.202,53654,23.0.40.234,80,3,194,3,194,0,0,354.806986,9.000252,172.4396161,0
10.12.0.202,53655,172.217.22.68,80,3,194,3,194,0,0,375.81091,9.005867,172.3321031,0
10.12.0.202,53659,23.0.40.234,80,3,194,3,194,0,0,401.841577,9.009098,172.2702983,0
10.12.0.202,53663,172.217.22.68,80,3,194,3,194,0,0,422.854474,9.001646,172.412912,0
10.12.0.202,53667,23.0.40.234,80,3,194,3,194,0,0,448.889954,9.003157,172.383976,0
10.12.0.202,53668,172.217.22.68,80,3,194,3,194,0,0,469.898833,9.005876,172.3319308,0
10.12.0.202,53672,23.32.124.29,443,3,194,3,194,0,0,493.082334,9.00098,172.4256692,0
10.12.0.202,53673,23.0.40.234,80,3,194,3,194,0,0,495.946657,8.993973,172.5600021,0
10.12.0.202,53677,172.217.22.68,80,3,194,3,194,0,0,516.944402,9.002688,172.3929564,0
10.12.0.202,53681,23.0.40.234,80,3,194,3,194,0,0,542.989046,9.000958,172.4260906,0
10.12.0.202,53682,172.217.22.68,80,3,194,3,194,0,0,563.994284,9.000192,172.4407657,0
10.12.0.202,53686,23.0.40.234,80,3,194,3,194,0,0,590.032341,8.995165,172.5371352,0
10.12.0.202,53690,172.217.22.68,80,3,194,3,194,0,0,611.03328,9.000623,172.4325083,0
10.12.0.202,53694,23.0.40.234,80,3,194,3,194,0,0,637.074758,9.000189,172.4408232,0
10.12.0.202,53695,172.217.22.68,80,3,194,3,194,0,0,658.075642,8.997726,172.4880264,0
10.12.0.202,53699,23.0.40.234,80,3,194,3,194,0,0,684.114879,9.003496,172.3774854,0
10.12.0.202,53703,172.217.22.68,80,3,194,3,194,0,0,705.122826,9.000978,172.4257075,0
10.12.0.202,53707,23.0.40.234,80,3,194,3,194,0,0,731.170131,9.000589,172.4331597,0
10.12.0.202,53711,172.217.22.68,80,3,194,3,194,0,0,752.169438,9.000823,172.4286768,0
10.12.0.202,53712,23.0.40.234,80,3,194,3,194,0,0,778.209251,9.007835,172.2944526,0
10.12.0.202,53716,172.217.22.68,80,3,194,3,194,0,0,799.220823,9.001797,172.4100199,0
10.12.0.202,53720,23.0.40.234,80,3,194,3,194,0,0,825.75881,8.998813,172.467191,0
10.12.0.202,53724,172.217.22.68,80,3,194,3,194,0,0,846.767699,9.000353,172.4376811,0
10.12.0.202,53725,23.0.40.234,80,3,194,3,194,0,0,872.79662,8.998521,172.4727875,0
10.12.0.202,53729,172.217.22.68,80,3,194,3,194,0,0,893.808665,9.001828,172.4094262,0
10.12.0.251,3971,10.114.1.100,443,3,186,3,186,0,0,12.890598,8.885455,167.4646937,0
10.12.0.251,3972,10.82.1.30,443,3,186,3,186,0,0,51.061707,8.885366,167.4663711,0
10.12.0.251,3973,10.119.1.3,443,3,186,3,186,0,0,89.232757,8.99469,165.4309376,0
10.12.0.251,3974,10.134.1.11,443,3,186,3,186,0,0,127.51306,8.99475,165.4298341,0
10.12.0.251,3975,10.113.10.1,443,3,186,3,186,0,0,165.684026,8.885504,167.4637702,0
10.12.0.251,3976,10.115.1.6,443,3,186,3,186,0,0,203.855109,8.885377,167.4661638,0
10.12.0.251,3977,10.116.1.1,443,3,186,3,186,0,0,242.026335,8.99461,165.432409,0
10.12.0.251,3978,10.12.128.164,139,32,"4,940",0,0,32,4940,272.779802,0.014543,0,2717458.571
10.12.0.251,3979,10.80.1.65,443,3,186,3,186,0,0,280.306655,8.994648,165.4317101,0
10.12.0.251,3980,10.86.1.12,443,3,186,3,186,0,0,318.477611,8.885386,167.4659942,0
10.12.0.251,3981,10.112.1.11,443,3,186,3,186,0,0,356.648546,8.994899,165.4270937,0
10.12.0.251,3982,10.95.32.32,443,3,186,3,186,0,0,395.803315,8.995463,165.4167217,0
10.12.0.251,3983,10.80.1.65,443,3,186,3,186,0,0,416.721425,9.07688,163.9329814,0
10.12.0.251,3984,10.82.1.30,443,3,186,3,186,0,0,437.72077,9.077109,163.9288456,0
